school_name,longitude,latitude,education_level,country_iso3_code,giga_id_school,school_data_source
KALANDO SECONDARY SCHOOL,34.78022003173828,-0.46237999200820923,Secondary,KEN,b33522d3-9fdd-3bde-948c-b368fa620c83,
KALANGA MIXED DAY SECONDARY SCHOOL,38.393890380859375,-0.82669997215271,Secondary,KEN,6b569f6e-10cb-32bf-a30c-6d158f985ef1,
KALAPATA,35.834999084472656,2.3329999446868896,Primary,KEN,44614e16-16ce-3ad3-98d3-7c6abab78fde,
KALATINE GIRLS' SECONDARY SCHOOL,38.080238342285156,-0.49900001287460327,Secondary,KEN,2ed93cc0-1083-3e05-8033-052cbb092334,
KALAWA,37.701316833496094,-1.648800015449524,Primary,KEN,3ca2a8e2-d059-3293-91e7-905a7f491688,
KALAWA GIRLS' SECONDARY SCHOOL,37.721351623535156,1.6860400438308716,Secondary,KEN,c685e813-ab4b-3c4e-b606-58386a83db4d,
KALAWA SECONDARY SCHOOL,37.703800201416016,1.6510000228881836,Secondary,KEN,ce95465c-a97a-3ffa-99bb-ca5c2fbce7d1,
KALELA,38.58164978027344,-3.3976900577545166,Primary,KEN,1e6780dc-c4b8-3399-89f1-58571538bdd6,
KALEMBWANI,37.869998931884766,1.5499999523162842,Primary,KEN,1c365ec5-5457-351d-8391-3ffdef4111fb,
KALEMNYANG YUNHAP SECONDARY SCHOOL,35.1202507019043,1.5000200271606445,Secondary,KEN,e1558052-dfa5-3eca-aee2-ecfb69952e9a,
KALIA,37.98875045776367,-1.3102699518203735,Primary,KEN,9da2f099-4757-3009-a1f1-51fa7b44c780,
KALIAKAKYA SECONDARY SCHOOL,37.915401458740234,-1.4203499555587769,Secondary,KEN,c1987865-aae4-323b-91a7-0bd607825a51,
KALIANI MIXED DAY & BOARDING SECONDARY SCHOOL,38.44329833984375,-1.7956899404525757,Secondary,KEN,31fcbbc5-54e5-33b2-aa58-63db47111a43,
KALIENE SECONDARY SCHOOL,37.8450813293457,0.14484000205993652,Secondary,KEN,7e70756a-d9c8-350f-96fe-b0a6be5f9654,
KALIKU MIXED SECONDARY SCHOOL,38.296878814697266,1.229614019393921,Secondary,KEN,3ceedac7-82ca-3ef4-8874-3ad0e4392615,
KALIKYA MIXED SECONDARY SCHOOL,37.316001892089844,1.4040000438690186,Secondary,KEN,a03ebf96-3d4d-3c83-8e04-899814290dbd,
KALILUNI MIXED DAY SECONDARY SCHOOL,37.989471435546875,-1.082934021949768,Secondary,KEN,9f53eed3-8b0e-3a70-8448-880e1d188bc3,
KALIMANI SECONDARY SCHOOL,37.91899871826172,1.3487999439239502,Secondary,KEN,9fa94d6f-99af-3609-91af-73159c8a8f00,
KALIMBUI,38.15589904785156,0.20247000455856323,Primary,KEN,906e8cb5-d97e-3a1b-aab1-29e2bdb7d073,
KALIMONI,37.02109909057617,-1.1164900064468384,Primary,KEN,762d4d40-b652-367d-8f47-74fd88e9472a,
KALINDILO,37.92340087890625,1.3281699419021606,Primary,KEN,81164dda-ee40-3ac2-b72b-163c37b88b70,
KALINDITI MIXED DAY SECONDARY SCHOOL,37.85506057739258,-1.8450499773025513,Secondary,KEN,7831ebef-25cd-37fe-b178-0096f633d966,
KALISASI,38.06129837036133,-0.9265000224113464,Primary,KEN,49339521-10f2-3902-b587-4adeccf838a3,
KALISASI SECONDARY SCHOOL,38.06050109863281,-0.9311000108718872,Secondary,KEN,5760939e-4aec-3e38-8cc2-61fe42141f16,
KALITINI SECONDARY SCHOOL,38.248199462890625,-0.9478600025177002,Secondary,KEN,0a141def-97e0-354b-8e48-4c5fd21ba00a,
KALIWA SECONDARY SCHOOL,38.08539962768555,-0.588100016117096,Secondary,KEN,9a1e7eca-73ee-36eb-816d-f8ec3ec6289c,
KALOBEYEI FRIENDS PRIMARY SCHOOL,34.74079895019531,3.749540090560913,Primary,KEN,b71ef878-6305-31c4-a5de-3e99d9a5b49a,
KALOBEYEI SECONDARY SCHOOL,34.63386154174805,3.7684199810028076,Secondary,KEN,4efcd754-0903-30e4-8f5a-e7f094890133,
KALODICHA AGC PRIMARY,35.624000549316406,2.369999885559082,Primary,KEN,2b631cf0-8def-3716-af69-f91324ebb2ae,
KALOLENI,34.10626983642578,0.4638499915599823,Primary,KEN,0e24eb28-be1b-3841-9380-36e2a42ef997,
KALOLENI SUB COUNTY PRIVATE CENTRE,39.6212272644043,-3.812885046005249,Secondary,KEN,bc77590c-1d4d-335f-9c64-38e61f307662,
KALOU SECONDARY SCHOOL,36.38010025024414,-0.2672500014305115,Secondary,KEN,8de40404-db0e-384f-a76e-77edb2dd9770,
KALUASI,38.28340148925781,-1.709149956703186,Primary,KEN,7334bd39-2200-351a-8d1f-88aef5e4fa41,
KALUKI NGILU GIRLS SECONDARY SCHOOL,37.94593811035156,1.4906229972839355,Secondary,KEN,b492ab30-9f6d-396b-8e9e-183c2877c848,
KALULINI BOYS' HIGH SCHOOL,37.99700164794922,-2.3515400886535645,Secondary,KEN,b76bf020-952d-3346-bf01-b9ba4528f7a7,
KALULUINI SECONDARY SCHOOL,37.56370162963867,-1.1619999408721924,Secondary,KEN,9bce7546-b3fe-34e1-afee-48853e6f7b2c,
KALULU SECONDARY SCHOOL,38.24599838256836,-2.559999942779541,Secondary,KEN,2a09d5f0-a39f-3162-8b2e-c4a22307ff53,
KALUVA MIXED DAY SECONDARY SCHOOL,38.094139099121094,-1.5072799921035767,Secondary,KEN,47d3ac49-7f72-3213-9609-ce6e20cfc5e8,
KALYET,35.58982849121094,-0.7980999946594238,Primary,KEN,02c88b44-2cc6-3bda-86ff-b6d0e8bbad69,
KALYET SECONDARY SCHOOL,35.298038482666016,0.766219973564148,Secondary,KEN,0554926a-1805-3866-8162-f14adfc592c6,
KALYET SECONDARY SCHOOL,35.298038482666016,0.766219973564148,Secondary,KEN,0554926a-1805-3866-8162-f14adfc592c6,
KALYET SEPTONOK,35.01902389526367,0.41209840774536133,Primary,KEN,3bd1afcd-d90c-31c6-ada9-a2e3c7c6258d,
KAMACABI MIXED DAY SECONDARY SCHOOL,38.150299072265625,0.008550000376999378,Secondary,KEN,a24092ed-43ca-3f07-ab3a-044b0d771e38,
KAMAGAMBO,34.629066467285156,-0.7380372285842896,Primary,KEN,dfa6810a-dc41-38e8-bcbe-20ba184e2214,
KAMAGAMBO HIGH SCHOOL,34.628700256347656,-0.7394999861717224,Secondary,KEN,be899114-e234-31fb-bd58-107117461535,
KAMAGUT HIGH SCHOOL,35.206809997558594,0.5937899947166443,Secondary,KEN,71a63c25-906d-3a8b-8204-cae778ae0128,
KAMAHUHA GIRLS HIGH SCHOOL,37.146480560302734,0.868399977684021,Secondary,KEN,cb125988-e9ff-30a5-a833-1f16e07a0e56,
KAMANDE SECONDARY SCHOOL,36.381099700927734,-0.3340499997138977,Secondary,KEN,9a0563fa-5378-36e5-b87b-b2b0a8396956,
KAMANDIO MIXED DAY SECONDARY SCHOOL,38.09349060058594,-1.1645499467849731,Secondary,KEN,a3620281-05f1-3db2-bee2-92e2346573c6,
KAMANDURA,36.63294982910156,-1.1291420459747314,Primary,KEN,f345eb74-239c-3328-9aaa-430747468076,
KAMANGU,36.6525993347168,-1.260200023651123,Primary,KEN,b5d096ef-6ad3-3b7e-8494-558cb9b9be84,
KAMARESE PRIMARY,35.630001068115234,2.5369999408721924,Primary,KEN,a0c62a38-ac94-30b7-96b8-897f1052c26d,
KAMARINY,35.507598876953125,0.6497700214385986,Primary,KEN,cc0025b9-8144-31d3-b10f-1f0f5c29b988,
KAMAROO MIXED DAY SECONDARY SCHOOL,37.76213836669922,0.13612000644207,Secondary,KEN,fc4fd526-df79-3e2e-af55-1289ad4ce175,
KAMARUS SECONDARY SCHOOL,35.46418380737305,-0.2139270007610321,Secondary,KEN,c8ff8bc8-6f94-3265-af58-1e785c1ca67a,
KAMASEGA,35.132999420166016,0.31060001254081726,Primary,KEN,dee3a7d6-5bcf-3973-9b83-c8b24978f5a7,
KAMASENGRE MIXED SECONDARY SCHOOL,34.13790512084961,-0.41990000009536743,Secondary,KEN,9e11d877-109d-371f-bdac-5768d4ce175b,
KAMASIA MIXED SECONDARY SCHOOL,35.45962905883789,1.0618699789047241,Secondary,KEN,cf5231e1-3a2f-3f1d-8fe4-792d4715dfa0,
KAMATONYI PRIMARY SCHOOL,37.689998626708984,1.4330999851226807,Primary,KEN,c386b47c-1da2-3d89-974e-368ad9d3c819,
KAMATUNGU,37.98461151123047,-0.16794714331626892,Primary,KEN,85417271-1e3f-30f8-997a-dd9e504b3545,
KAMBANDI SECONDARY SCHOOL,37.6693000793457,-0.3578000068664551,Secondary,KEN,bf6fec24-0435-3c48-b02d-50de95e2788a,
KAMBEKE,34.49285125732422,-0.572325587272644,Primary,KEN,4f6e884b-64f4-3408-a1af-c63cc05dad5a,
KAMBE SECONDARY SCHOOL,39.656166076660156,-3.8640079498291016,Secondary,KEN,f73d2d0b-0230-3714-878f-b66f5e2f0219,
KAMBI GARBA,38.52315139770508,0.5355294942855835,Primary,KEN,83c8aa7f-6081-35d5-ad07-0e7ba3f3d881,
KAMBI GARBA,37.57135009765625,0.35111701488494873,Primary,KEN,c6fdbf96-5f00-3971-9b06-510d9245753e,
KAMBI MAWE SECONDARY SCHOOL,37.65725326538086,-1.848391056060791,Secondary,KEN,5cef5288-6802-3e00-8410-722fdab8658a,
KAMBITI SECONDARY SCHOOL,37.24599838256836,-0.8163999915122986,Secondary,KEN,c3ebe24d-2147-3488-add8-4689c18ae91c,
KAMBUGU,35.31601333618164,0.8524789810180664,Primary,KEN,0c8e4b13-f1eb-31f1-b819-18cb9442d016,
KAMBUI FOR THE DEAF,36.866024017333984,-1.1025201082229614,Primary,KEN,5d44a372-d2e1-383e-99e6-9324c7f83114,
KAMBU PREMIER HIGH SCHOOL,38.079837799072266,-2.5952439308166504,Secondary,KEN,fd81a3d3-644a-3779-8747-1ad1c044f152,
KAMBURAINI SECONDARY SCHOOL,38.098388671875,-0.20472699403762817,Secondary,KEN,27d888fa-e61f-3358-a125-7f95563b08fc,
KAMBUSU ABC,37.363834381103516,-1.2492820024490356,Primary,KEN,d03beed6-4e72-3325-ae2a-68b2a8a4f3bd,
KAMELEI MIXED DAY SECONDARY SCHOOL,35.444000244140625,1.2259999513626099,Secondary,KEN,87a508fd-faef-3eb6-bc73-40764cc8da0c,
KAMELIL,35.55070114135742,0.3631899952888489,Primary,KEN,f22a3f21-2a29-3d56-9c94-fdaf4d9cab88,
KAMELILO,35.060001373291016,0.023000000044703484,Primary,KEN,6e4d63df-d684-3583-9054-93edbc526495,
KAMGOIN,35.76057052612305,0.46791690587997437,Primary,KEN,178dad02-525e-3c53-ba6e-b0b09e305b45,
KAMGUNDHO,34.61561965942383,0.9507899880409241,Primary,KEN,a8b25422-ecc1-3f79-bba3-ca2c385a925a,
KAMIGUA,37.85929870605469,-0.5159400105476379,Primary,KEN,56d5b93c-f45b-380b-bd00-bcc4feac0d85,
KAMIMEI,34.91630172729492,0.06260000169277191,Primary,KEN,cd64d209-1061-33a8-878f-43e919d60553,
KAMIRAI SECONDARY SCHOOL,35.17110061645508,-0.6702200174331665,Secondary,KEN,0a80b5b8-c3a1-3fcf-aa7a-92d0f1603c83,
KAMIRANGI,36.54938888549805,-0.48146799206733704,Primary,KEN,ac29c46d-1187-3067-8e17-f02dd9645c04,
KAMIRURI,36.67449951171875,-0.16245000064373016,Primary,KEN,493cafdd-604d-38a9-9322-204b5081a92b,
KAMIRURU,37.96670150756836,0.3018999993801117,Primary,KEN,b41e8def-ae6e-3e32-9799-a10f8dc36978,
KAMITI,36.893924713134766,-1.1742792129516602,Primary,KEN,3bc6e33e-6d11-345e-9020-4be0655cb4b4,
KAMITI G.K. PRISON ACADEMY,36.89775085449219,-1.1636300086975098,Secondary,KEN,6e66fe26-f52b-3a17-9cb9-dee4349cf7e6,
KAMITI SECONDARY SCHOOL,36.89500045776367,1.1757999658584595,Secondary,KEN,6249abd7-bd2a-3e63-9a18-63cf5575bd8c,
KAMITO BOYS' SECONDARY SCHOOL,35.0628776550293,1.2886830568313599,Secondary,KEN,61430293-3423-340d-97af-36bf523f3582,
KAMIU DAY SECONDARY SCHOOL,37.470001220703125,-0.539900004863739,Secondary,KEN,e9434969-6676-3083-822e-0b34b256915f,
KAMNARA SECONDARY SCHOOL,34.323001861572266,0.04969999939203262,Secondary,KEN,aa7573c8-31d9-3ac6-a531-78c0091824ff,
KAMNO,34.94007873535156,0.13705000281333923,Primary,KEN,718889aa-9243-3ba4-b617-f5b9ed740328,
KAMOGIBOI SECONDARY  SCHOOL,35.20671844482422,-0.9539099931716919,Secondary,KEN,b82cc9d4-cb8d-3336-a676-55c744a47710,
KAMOI SECONDARY SCHOOL,35.308998107910156,0.6055999994277954,Secondary,KEN,7c81ed49-2969-3362-b815-fccba8a4df9c,
KAMONDI,34.59566879272461,-0.7674599885940552,Primary,KEN,c08f2a8b-207f-3dd8-b249-a3da2ce165af,
KAMONDO SECONDARY SCHOOL,36.77925109863281,-1.1078499555587769,Secondary,KEN,e60ff31e-f97a-359b-bf30-b9a8b997e81f,
KAMOR,41.85049819946289,3.9236900806427,Primary,KEN,25bac733-7dcb-369e-a055-3150a22d59df,
KAMOR SECONDARY SCHOOL,41.852500915527344,3.9231600761413574,Secondary,KEN,9db4ad73-9235-35f7-aa2a-32e7af213be0,
KAMOTONY,35.00299835205078,0.04129999876022339,Primary,KEN,508a6bd9-bc67-3674-a61a-f07eb43db45f,
KAMOYO PRIMARY SCHOOL,35.45330047607422,-0.7616980075836182,Primary,KEN,2a81b27c-7c3a-3c91-8cb8-0ec473cfef27,
KAMPI YA MOTO ELITE ACADEMY,35.94178009033203,0.119889996945858,Primary,KEN,a031b810-db92-316b-84ec-ca17acda075a,
KAMPI YA MOTO SECONDARY SCHOOL,35.94668960571289,-0.13489200174808502,Secondary,KEN,446b9f3d-d3c9-3f2f-bea9-67c0b5866f9f,
KAMPI YA SAMAKI,36.060298919677734,0.49658000469207764,Primary,KEN,a81c5840-0bed-3e37-9c42-b8e69671854d,
KAMSAKI,34.55929946899414,-1.0145000219345093,Primary,KEN,0c6da528-a3d7-3089-b4c8-d3d08b7ebc51,
KAMSER,34.696998596191406,-0.3587999939918518,Primary,KEN,34093130-8fa5-3375-a21e-147c9dd4f001,
KAMUGUONGO MIXED DAY SECONDARY SCHOOL,37.71802520751953,-0.39294999837875366,Secondary,KEN,8c57de0c-37db-39c4-9bad-6cd5bded2e9a,
KAMUIRU,37.236000061035156,0.4749999940395355,Primary,KEN,0bc21428-cda4-3a3d-96be-e0ea9cc36c07,
KAMUKANYA,37.87739944458008,-0.6058599948883057,Primary,KEN,17d8f3b9-8915-339f-91e9-a99cd4dd8436,
KAMUKUNJI SECONDARY SCHOOL,36.8385009765625,-1.2875499725341797,Secondary,KEN,9dd57e88-7eb6-38c2-a855-08a99356f242,
KAMUKUYWA TOWNSHIP HIGH SCHOOL,34.71670150756836,0.78329998254776,Secondary,KEN,df59b506-377c-32c0-8438-be0b867cee6c,
KAMUNGEI SECONDARY SCHOOL,34.959999084472656,0.4343999922275543,Secondary,KEN,2588ec00-d424-3852-91e7-d9fea293514f,
KAMUNGEI SECONDARY SCHOOL,35.2218017578125,-0.6812000274658203,Secondary,KEN,7a2085ac-75a3-385d-98c6-a416c1e9be14,
KAMUNYAKA KIUMU SECONDARY SCHOOL,36.910438537597656,-0.8622699975967407,Secondary,KEN,259554a2-a82d-3f64-9260-3765c08f6290,
KAMUNYANGE SECONDARY SCHOOL,37.559261322021484,-0.708079993724823,Secondary,KEN,100a8faf-133d-3165-b6ff-227c6d488fd1,
KAMUNYU SECONDARY SCHOOL,37.755001068115234,0.8414999842643738,Secondary,KEN,2028fd76-9d15-3188-8c97-823cfa4c41c7,
KAMURA MIXED DAY SECONDARY SCHOOL,35.651180267333984,0.16580000519752502,Secondary,KEN,96470413-ea03-35ba-82b8-516dc160ce17,
KAMURGUIYWA,35.068607330322266,0.21262499690055847,Primary,KEN,7eb91dda-d6d9-341d-af64-b7255548fbfd,
KAMUSINDE BOYS HIGH SCHOOL,34.75680160522461,0.8188999891281128,Secondary,KEN,71c7671c-184e-3d58-a008-170387260041,
KAMUTHINI SECONDARY SCHOOL,37.30253601074219,1.8774100542068481,Secondary,KEN,c2416b85-d346-30a9-88a3-7e7116c6fb3f,
KAMUWONGO,38.08304977416992,-0.7098199725151062,Primary,KEN,dcdc8265-5dfc-3af3-b530-5618b6513699,
KAMUWONGO MIXED DAY SECONDARY SCHOOL,38.082000732421875,-0.7089999914169312,Secondary,KEN,f7c5aa02-c8d3-3c87-8684-ba2de51ea17c,
KAMVIU SECONDARY SCHOOL,37.49468994140625,-0.4535500109195709,Secondary,KEN,484d5d2f-8d0b-399f-9043-4c34ed6aab1e,
KAMWAGO,35.58414077758789,0.36492300033569336,Primary,KEN,f6cd5db6-e66b-391f-8bf5-e87ca05c7d8c,
KAMWANGI,36.83000183105469,-0.9528999924659729,Primary,KEN,cfc64fb6-4170-38ac-a73f-32ab2516968b,
KAMWATHU MIXED SECONDARY SCHOOL,38.05211639404297,0.21749700605869293,Secondary,KEN,fbb66e17-9ba7-3d6d-8abc-c645446a6ac7,
KAMWELENI,37.32699966430664,-1.5540000200271606,Primary,KEN,d50c78e2-6158-3e80-a357-cdf90194d4d6,
KAMWIMBI SECONDARY SCHOOL,37.75410079956055,0.4431299865245819,Secondary,KEN,14e46963-4df9-3d30-a1a0-75135a49a500,
KANAMKEMER,35.503257751464844,3.1171040534973145,Primary,KEN,7e0ad5c7-b2d1-350f-b664-2fd8365f5157,
KANAM MIXED SECONDARY SCHOOL,34,0,Secondary,KEN,78e093e2-8eb0-3f31-a5bb-ebdbdb81b0bc,
KANDARIA MIXED SECONDARY SCHOOL,34.98004150390625,-0.3404200077056885,Secondary,KEN,54747611-a44d-347d-9d6c-bccb1405ffd6,
KANDETE,37.647098541259766,-0.46682998538017273,Primary,KEN,c8525c2a-ca53-3cca-99ff-ca02cf430eab,
KANDIEGE SECONDARY SCHOOL,34.29999923706055,0.25,Secondary,KEN,69ed8c32-5df3-342c-8acf-5b550d8e29f8,
KANDOLO,37.3650016784668,-1.968999981880188,Primary,KEN,bbbd9601-1d2e-3dbb-9622-9a2d41ef0451,
KANDONGU,38.240699768066406,-0.4442099928855896,Primary,KEN,273268c2-a115-301d-b641-61347428b15c,
KANDUTURA,36.61058044433594,-1.2329920530319214,Primary,KEN,cadf7df1-d060-3d1a-a4db-fe63551ff063,
Kanduyi DEB pri,34.557774,0.584419,Primary,KEN,fa7c0da6-21d5-33d3-959e-3147a87479f5,
KANGA HIGH,34.589290618896484,-0.812038004398346,Secondary,KEN,1f778392-824a-359f-a03f-dc5f3ed28dd8,
KANGAITA,37.25899887084961,0.435699999332428,Primary,KEN,f9081006-27e5-3009-9a4a-4d0973920a5e,
KANGARU SCHOOL,37.46091842651367,0.5036640167236328,Secondary,KEN,db5690b7-585c-3d55-b712-95100eed1a12,
KANGEMA,36.98319625854492,-0.6718776822090149,Primary,KEN,c090f183-8eba-377e-81a6-a5ddd2a0a80b,
KANGEMA SUB COUNTY PRIVATE CENTRE,36.922000885009766,-0.6829000115394592,Secondary,KEN,0b36d68a-d565-3a00-ab44-e7d547e8bc8a,
KANGEMI SEVENTH -DAY ADVENTIST SCHOOL,36.75307083129883,-1.2677479982376099,Primary,KEN,ee3b6751-a27a-3b03-9604-ee0a5da9623b,
KANGETA GIRLS' SECONDARY SCHOOL,37.87200164794922,0.26570001244544983,Secondary,KEN,89c64a62-b6df-3b53-af36-07d88eafa481,
KANGII MIXED SECONDARY SCHOOL,37.99789810180664,1.160640001296997,Secondary,KEN,5ff8df30-3179-3e57-abbc-6d82b865c335,
KANGII SECONDARY SCHOOL,37.73820114135742,-2.1596999168395996,Secondary,KEN,c38f2740-9bcd-3fb3-b56b-fa296817c041,
KANGOCHO,37.16299819946289,-0.5049999952316284,Primary,KEN,00cf52a3-fde1-3d45-90a2-6874be6a6cd4,
KANGONDE,37.676998138427734,-1.0795999765396118,Primary,KEN,e895ec8c-6182-3957-8003-fb77aa6929e5,
KANGUBIRI GIRLS HIGH SCHOOL,37.02799987792969,-0.49000000953674316,Secondary,KEN,c16f9db1-c618-3c3d-9cde-bf6b3a4a3bf2,
KANGUNDO SUB COUNTY PRIVATE CENTRE,37.35784912109375,-1.305709958076477,Secondary,KEN,03267fc8-3dd2-373f-9fb7-e74cb505eabc,
KANGUNGI MIXED DAY SECONDARY SCHOOL,37.553001403808594,-0.6597999930381775,Secondary,KEN,a47ae298-8de6-385f-9718-ae1d1a6ac523,
KANGUNGI SECONDARY SCHOOL,37.904781341552734,-1.1856369972229004,Secondary,KEN,af550d1d-db1e-3c20-a600-74d90a78e933,
KANGURE MIXED DAY SECONDARY SCHOOL,37.31711959838867,-0.6170700192451477,Secondary,KEN,96528206-8721-3d27-8571-e10a683ec5f8,
KANGUU SECONDARY SCHOOL,38.130001068115234,-1.3799999952316284,Secondary,KEN,47711c82-4b36-345b-8752-60b6b120f4e6,
KANGUUTHENI SECONDARY SCHOOL,38.031517028808594,-1.0775469541549683,Secondary,KEN,3f8739ee-c15e-37cf-8dea-46cd841d0a00,
KANJAHI,36.99391174316406,-0.6474300026893616,Primary,KEN,49778887-d8c6-3e8d-8d2d-3c3a643004fa,
KANJAI SECONDARY SCHOOL,36.78364181518555,-0.5619000196456909,Secondary,KEN,a57db7bc-d25a-3f11-9541-b671362e08a7,
KANJALU GIRLS SECONDARY SCHOOL,37.78839874267578,0.14640000462532043,Secondary,KEN,91dc2278-d1cf-3a6c-ad03-f9f27a89cb84,
KANJOGO PRIMARY SCHOOL,36.50981521606445,-0.7537699937820435,Primary,KEN,913abdff-3498-32d4-9ab8-b1a4decfe9fa,
KANJORA SECONDARY SCHOOL,36.87799835205078,-0.4099999964237213,Secondary,KEN,bf0ca893-5921-3001-b745-3469efaed0d9,
KANJUIRI SECONDARY SCHOOL,36.27947998046875,-0.35350000858306885,Secondary,KEN,8d080668-4e3a-3317-8425-09373a058a22,
KANJURI,37.1510009765625,-0.4036000072956085,Primary,KEN,75c88aa6-5011-3b2c-91c9-045205b54017,
KANJUU MIXED SECONDARY SCHOOL,37.2400016784668,0.3100000023841858,Secondary,KEN,213ffd76-3eb7-3c3b-98cc-d3e6d8ba1d47,
KANORERO MIXED DAY SECONDARY SCHOOL,36.98569869995117,-0.6746000051498413,Secondary,KEN,b3806e1a-5b0d-3b63-8a2b-4262c81c575d,
KANORO,37.034908294677734,0.6643999814987183,Primary,KEN,db67be76-09b0-3452-9174-46a83bcdb131,
KANUNGA MIXED DAY SECONDARY SCHOOL,36.87799835205078,-0.828000009059906,Secondary,KEN,224b9313-d32d-370f-9b5e-28ff119ba040,
KANUSIN BOYS SECONDARY SCHOOL,35.21200180053711,-0.7789999842643738,Secondary,KEN,b51f1b19-c723-3f54-82e8-8b4cbb08299b,
KANUSIN GIRLS SECONDARY SCHOOL,35.20899963378906,0.7815999984741211,Secondary,KEN,f54b600a-f6cd-3c8d-9c36-ce873f455eed,
KANYARKWAT GIRLS SECONDARY SCHOOL,34.91682052612305,1.2314800024032593,Secondary,KEN,17f28fe0-0728-3a34-a15d-c097796eaa47,
KANYASREGA NYOKAL SECONDARY SCHOOL,34.56800079345703,0.8112999796867371,Secondary,KEN,5c98e9b8-111b-36aa-b719-84b210fe7097,
KANYAUDO,34.155250549316406,0.2512345016002655,Primary,KEN,811aaa23-51c7-3fe6-9f6b-d86685de5025,
KANYEKINI,38.0098991394043,1.01951003074646,Primary,KEN,fd8373a2-4651-3f3f-a3f9-b5d1437bae21,
KANYENYAINI,36.9010009765625,-0.6880000233650208,Primary,KEN,95ab38a2-4f57-32b3-9705-ce82476b8c4e,
KANYIBOK MIXED DAY SECONDARY SCHOOL,34.077999114990234,0.08550000190734863,Secondary,KEN,35e8aa22-7c0a-3e0b-a5a1-80a7daec9940,
KANYIRIRI,36.314170837402344,-0.37517499923706055,Primary,KEN,fd2bbcda-fb8e-3482-a80c-50edfa62411c,
KANYUAMBORA,37.72039794921875,0.4640539884567261,Primary,KEN,c12416b8-5816-36bd-82d8-11ed9e0fd5f3,
KANZALU S.A,37.36705017089844,-1.2369940280914307,Primary,KEN,a8ab712b-876e-398a-b0e3-564840fe0484,
KANZALU SLOPES ACADEMY,37.36436080932617,-1.2876100540161133,Secondary,KEN,11236317-ba22-3929-a0fc-8bef35ccb2dd,
KANZAU MIXED DAY SECONDARY SCHOOL,38.78300094604492,1.5230200290679932,Secondary,KEN,8cba055c-2e51-3174-9dfa-c690ac11648d,
KANZAU / WINGOO,38.116458892822266,-1.1768345832824707,Unknown,KEN,938a6250-ac3b-3fb6-8912-4cb72972372a,
KANZIKO SECONDARY SCHOOL,38.71500015258789,-1.5729999542236328,Secondary,KEN,3fb35dbb-ac02-39a2-a1a8-a0d8977629c2,
KANZOKEANI,37.79994583129883,-1.9268696308135986,Primary,KEN,339857cd-9c65-35cc-bdf3-8b29aa918af8,
KAONYWENI SECONDARY SCHOOL,37.744300842285156,-0.9709699749946594,Secondary,KEN,02cc7a39-ee52-31cc-89da-a58814dfd8c1,
KAPCHEBAU,35.5997314453125,1.1620700359344482,Primary,KEN,8ade54a7-4127-34a3-a60e-01c9e0802978,
KAPCHEBELEL MIXED DAY SECONDARY SCHOOL,35.560001373291016,0.28839999437332153,Secondary,KEN,315f9303-84c5-32df-ba8a-c6703be01d83,
KAPCHELACH SECONDARY SCHOOL,35.11790084838867,0.4659999907016754,Secondary,KEN,32405dc3-8cf3-36d5-bcb7-1069bc1c8242,
KAPCHEMOK PRIMARY,35.24300003051758,1.5635000467300415,Primary,KEN,b1bcf0c0-cef3-33a4-a245-966256e9b08f,
KAPCHEPKOLE SECONDARY SCHOOL,35.230201721191406,-0.5825539827346802,Secondary,KEN,a36ca3f7-7971-3640-abf0-5e9bff41d287,
KAPCHEPKOR SECONDARY SCHOOL,35.81800079345703,0.6266999840736389,Secondary,KEN,250f95c2-4a52-3f01-895c-beef683e0f22,
KAPCHEPKOSIOM,35.17436599731445,-0.7412191033363342,Primary,KEN,1f878e04-d5bf-3ac7-ba07-e686fe7c9181,
KAPCHIKAR,35.4062614440918,1.3687200546264648,Primary,KEN,95e129c6-6393-3e46-b8a0-8f7f677020f5,
KAPCHOLOI SECONDARY SCHOOL,35.68920135498047,0.09317699819803238,Secondary,KEN,79056c6f-5540-3519-9c48-fce8fc79f7b0,
KAPCHOLYO HIGH SCHOOL,35.13370132446289,-0.673799991607666,Secondary,KEN,2969a6b5-07e8-3cf9-a66f-e177021eb4db,
KAPCHOMUSO DAY SECONDARY SCHOOL,35.757381439208984,0.5176020264625549,Secondary,KEN,5aed92a8-4ee9-38c0-a014-94bd095ca97f,
KAPCHUMBA SECONDARY SCHOOL,35.249691009521484,0.5309759974479675,Secondary,KEN,7f03ca4e-c743-35f2-a49a-4587b6e53a73,
KAPCHUMBE SECONDARY SCHOOL,35.062599182128906,0.5234000086784363,Secondary,KEN,45b5c5fe-9936-3e5c-a1e9-7ce6131bcaf7,
KAPENGURIA CENTRAL ACADEMY,35.10476303100586,1.254412055015564,Primary,KEN,59872e5c-4452-3341-b5c6-aa44b4c95db8,
KAPENGURIA  SCHOOL,35.11603927612305,1.2354379892349243,Secondary,KEN,c45f0bd4-1907-3f3e-9928-a54fbcfdce1b,
KAPENGURIA TOWN VIEW ACADEMY,35.086299896240234,1.2520999908447266,Primary,KEN,10d55326-d689-3f95-b135-c3697b17ff3e,
KAPIAS,35.32389831542969,-0.1364309936761856,Primary,KEN,91b3da08-6993-345e-8991-4fecb9d62f19,
KAPIAS SECONDARY SCHOOL,35.32522964477539,-0.16741999983787537,Secondary,KEN,2a0827d9-65a2-320e-a0f8-37429cf9109c,
